request_id,circuit_id,timestamp,status,guard_fingerprint,guard_nickname,guard_address,guard_country,middle_fingerprint,middle_nickname,middle_address,middle_country,exit_fingerprint,exit_nickname,exit_address,exit_country,build_time,purpose,guard_bandwidth,middle_bandwidth,exit_bandwidth,circuit_setup_duration,total_bytes
886,1885,2025-11-19T23:23:14.627511,BUILT,289BCFB8DCF1721E519CED168F20BDA797A851FE,GuardNode269,127.0.140.6,US,D45BA257DA4B0A9C6790D40FC5AF563E5496804B,MiddleNode666,127.0.226.154,DE,FCE7CFFC57C1B17C97768977BD881A97D5A3A4A0,ExitNode202,127.0.10.227,US,2025-11-19T23:23:14.487511,GENERAL,8473241,6121440,7643603,1.4963216205522925,817141
887,1886,2025-11-19T23:29:17.738586,BUILT,0B6A8058807A5D98FB749666B7EB12680F83A9DD,GuardNode831,127.0.116.185,GB,DF4685998C5634C74FF3062D20FD24A14EC2A42B,MiddleNode933,127.0.25.10,JP,AB6B416A7A4D4E2AD6173568BA31319174075B8F,ExitNode488,127.0.252.180,CH,2025-11-19T23:29:17.626586,GENERAL,8174748,1084607,2280093,2.2665172560991684,79909
888,1887,2025-11-19T23:36:26.195345,BUILT,644400D9D217FC557C13B204B8A7511AA2E280E6,GuardNode419,127.0.35.129,SE,EC259663B63A375410755B706C161CA00F3EEE40,MiddleNode43,127.0.51.121,US,A06BE9B24C654AAF835BBCD75B8D07782543ABF3,ExitNode259,127.0.255.159,US,2025-11-19T23:36:25.689345,GENERAL,7465736,6108312,2526369,2.2348536515991384,588983
889,1888,2025-11-19T23:19:10.000140,BUILT,3EA247A66A011763DA7C089247B00989D2176840,GuardNode285,127.0.161.28,GB,E8DA1E285DD64242D65F3721D4AE37D8522F8531,MiddleNode308,127.0.153.9,US,41B31700493F2F6BFCA3BD0CE614EF764E9DA562,ExitNode35,127.0.39.177,DE,2025-11-19T23:19:09.526140,GENERAL,7831760,2515371,7984782,1.8670800078993544,782642
890,1889,2025-11-19T23:36:49.648677,BUILT,A03D42AA7CE7F85DBCF55397B5302F6E1C1B0877,GuardNode941,127.0.33.174,US,A877B1C34680648FD86C9C624CD662692673CCB8,MiddleNode125,127.0.23.93,AT,D842B5890C537E3053256E5E4973D7000F4B1683,ExitNode532,127.0.92.96,SE,2025-11-19T23:36:49.434677,GENERAL,9482182,5575919,2175555,2.1017099198152,672598
891,1890,2025-11-19T23:28:16.888945,BUILT,289BCFB8DCF1721E519CED168F20BDA797A851FE,GuardNode269,127.0.140.6,US,DA569F0FFB6BB60A7ABAC7CB7449795500576674,MiddleNode79,127.0.15.208,FR,DF021BCDE358B3580CC0DF8525F38DA282B59A18,ExitNode317,127.0.158.36,GB,2025-11-19T23:28:16.056945,GENERAL,8473241,2961054,6509828,1.214354452011877,341725
892,1891,2025-11-19T23:24:45.239991,BUILT,710881E3C9C407E967C8DAB33B2F5C80A06A23E0,GuardNode218,127.0.2.76,AT,96D2B244413AC0E5521A0AB026A39D291CBCFFB8,MiddleNode617,127.0.172.205,CA,3CD82E2D8A3A2E64A1771E395D8E2CA6EF462665,ExitNode975,127.0.170.86,NL,2025-11-19T23:24:44.770991,GENERAL,2521620,7716931,9964405,1.5434733405460797,941428
893,1892,2025-11-19T23:26:59.886806,BUILT,5B7D368787C3C7B06E0F1BFD6D93EEB9B71D8498,GuardNode536,127.0.62.15,SE,8EC9EB08DD8C980330D0F7A9FEB0F019462A49D9,MiddleNode123,127.0.78.130,FR,DE683F101C9635764DE621A4EBFA66281CDD53D1,ExitNode85,127.0.138.179,AT,2025-11-19T23:26:59.130806,GENERAL,1626721,5665866,1431257,1.3263979790869758,698703
894,1893,2025-11-19T23:17:47.806015,BUILT,85AE7041F36735DF3233A64146E22064AF78C656,GuardNode341,127.0.254.213,AT,92B57E355F7A694177245DDC954356219B3AA1B4,MiddleNode700,127.0.93.228,GB,E62B34A0DAB8C96D683D0911C239A0E3ADBAFE72,ExitNode265,127.0.127.65,JP,2025-11-19T23:17:47.266015,GENERAL,9538892,8169440,2230019,1.9255896328278344,154169
895,1894,2025-11-19T23:30:08.035222,BUILT,FEB7ADDEF798CF6B3AFF19AD15B7064FA5443E28,GuardNode59,127.0.20.149,SE,7668F3FA51AB19CFA684F379B6FEC92261E29911,MiddleNode920,127.0.235.79,DE,F2D068174F7050D12D9371FDFE4C41391D97E8D8,ExitNode486,127.0.97.158,JP,2025-11-19T23:30:07.744222,GENERAL,3442280,3043352,4183242,1.7787384686466996,211581
896,1895,2025-11-19T23:18:44.840967,BUILT,2F2382666EB5400FAA8C682258DAA9A1FB8A1F89,GuardNode751,127.0.73.11,FR,30B00D360B6DC39162AC453E3A44005BB9256E5A,MiddleNode42,127.0.80.230,FR,E24A96A16083A3CB4D086CECFA1F960573CCC1FC,ExitNode56,127.0.164.90,GB,2025-11-19T23:18:44.097967,GENERAL,9042642,6269168,3004084,1.2960029826143347,74111
897,1896,2025-11-19T23:25:35.383116,BUILT,EA67FB304EC4BDFA0C7C7F107051C52E983BDCB6,GuardNode513,127.0.53.244,US,CB9C18B8333E43D787DD47C09E932986C8BA7B65,MiddleNode187,127.0.130.235,US,70DC07409DA72700F4F73CC80F91512E23EAB309,ExitNode741,127.0.153.41,JP,2025-11-19T23:25:34.730116,GENERAL,6117792,3188703,7365145,1.5663207353438025,106397
898,1897,2025-11-19T23:15:25.987105,BUILT,E3235FDD2CF0DE7A5E1FF502827251085DC1230E,GuardNode432,127.0.4.113,JP,4CEAF0D9EE6B8B4B7F1E35E9A8493265DA812383,MiddleNode55,127.0.87.127,CH,0B68D65F19F8672F654B04E598A562E23652765F,ExitNode400,127.0.168.25,AT,2025-11-19T23:15:25.350105,GENERAL,2175290,5771435,5623705,0.5084591351125587,93867
899,1898,2025-11-19T23:17:56.053847,BUILT,951C46E716D2A2ECBBD34DDF0C4A76DBBC6E4F1D,GuardNode998,127.0.15.231,CH,FE87613D3AD6AC3CCAC5F8347435C795E7F0DE59,MiddleNode916,127.0.158.151,US,840ED968CE41487D4B617EA92CDB6BF36E91E939,ExitNode770,127.0.168.31,US,2025-11-19T23:17:55.257847,GENERAL,9694414,5364059,4362440,1.8268779109427404,109132
900,1899,2025-11-19T23:19:47.018824,BUILT,9BB3D2F4C3C4FCA0B555F7A42EF11BBE8E1C84D2,GuardNode929,127.0.249.242,SE,BD9487005D47F644E15C0B77E1F921EC6F960A4D,MiddleNode650,127.0.204.76,JP,274528F9AEA95A8CAEE6C900DB55FD17E34FA5DD,ExitNode725,127.0.70.250,JP,2025-11-19T23:19:46.814824,GENERAL,5113902,5858618,8971537,1.063143726416938,40089
901,1900,2025-11-19T23:36:34.620837,BUILT,E213ABC6C3D22917E9E18C993512444FBF88DAB7,GuardNode735,127.0.41.115,NL,1FF596A1ADDB6A86148A3835CB83AC7C6ACDFF02,MiddleNode860,127.0.207.195,FR,87A317B70A4B3B36946A0CA1989BBBEF1F9FB7A1,ExitNode411,127.0.155.55,CH,2025-11-19T23:36:33.666837,GENERAL,1589179,9611362,3916335,0.7912419982913466,735464
902,1901,2025-11-19T23:18:06.935746,BUILT,D018C7608F17A1AC4DE5F8A79BBBC4B908A112F5,GuardNode134,127.0.177.86,SE,F7DE42FBF51D51FF4272D816135CED38BE88E93A,MiddleNode283,127.0.147.95,CH,F71FC57B442554A5DDE425DCEC9BB126485A6ECB,ExitNode144,127.0.239.34,US,2025-11-19T23:18:06.248746,GENERAL,7410218,6796736,2443791,2.1860239654765916,48464
903,1902,2025-11-19T23:20:03.199380,BUILT,6E4DD5B0D96C6986C240A843FBD4CF22882F8B8E,GuardNode447,127.0.73.150,NL,3D5A7CC5B8A619ED7EC8B07DCB305F6EC0C68DFD,MiddleNode330,127.0.244.189,CA,FD74D6281A7FC8528011393C536CD15CF35A379C,ExitNode555,127.0.73.96,CA,2025-11-19T23:20:03.001380,GENERAL,6423999,9243779,6710921,0.6542529232932985,365780
904,1903,2025-11-19T23:24:37.663338,BUILT,2E61FBCEBF96E69BA26867396AE098CBE1C16E3C,GuardNode612,127.0.107.216,DE,D50B6A008A5EFAC756704CAD833D998A8D6850C3,MiddleNode819,127.0.154.107,CH,7832664BB17D8D9E1FBCA8550193804CBF39B43F,ExitNode814,127.0.105.172,NL,2025-11-19T23:24:37.541338,GENERAL,6506342,3346761,3964219,1.0002572290332843,279461
905,1904,2025-11-19T23:26:10.901463,BUILT,FB10D2C299AB861B62611841834C642A59D76909,GuardNode830,127.0.253.228,CA,37612E0D1978F2CAE916ADF95155B89321198334,MiddleNode763,127.0.6.59,FR,D6ED99C9B92C548BB9943763F1A04A8E080D4900,ExitNode36,127.0.105.254,AT,2025-11-19T23:26:10.173463,GENERAL,1915347,1954609,1261756,2.191243126455589,189079
906,1905,2025-11-19T23:33:14.349523,BUILT,5A9436812671A8B2AC089C0F9D5F463036C7AEA2,GuardNode107,127.0.5.138,NL,DA569F0FFB6BB60A7ABAC7CB7449795500576674,MiddleNode79,127.0.15.208,FR,BEC3E04BD2D07E4DA171AEDC33129CA729031D7F,ExitNode369,127.0.161.206,DE,2025-11-19T23:33:14.131523,GENERAL,1649524,2961054,5962807,1.0142033853719303,390469
907,1906,2025-11-19T23:35:25.690678,BUILT,5008EF62D8C9E50697578C90F855A0A0B808FE6A,GuardNode169,127.0.178.67,FR,192DD4295B6C81E61A2F1619604C3BFADC008320,MiddleNode252,127.0.82.159,GB,E0E2D95FC2A9A1861EB3DAA0953AAD3D02C6D441,ExitNode449,127.0.98.174,AT,2025-11-19T23:35:24.776678,GENERAL,7233992,3588915,8723359,1.5020885339867684,170246
908,1907,2025-11-19T23:17:20.430446,BUILT,28AD631D203AB2FBC354DAA728FCC174E25788CC,GuardNode333,127.0.103.173,NL,1009277EBD00A25686F652A4BA1571460D9B1A84,MiddleNode756,127.0.21.230,DE,BDA3FDA7DF31D1E766CA0E88B07DB7876029DCD1,ExitNode148,127.0.230.9,GB,2025-11-19T23:17:20.254446,GENERAL,9477343,9930066,3674993,1.8521585169860892,649667
909,1908,2025-11-19T23:20:52.527970,BUILT,703D085B46B074E4D9CD3264BD2785588B73AEFF,GuardNode710,127.0.76.242,NL,C55380E16BE5A7A7614356C6E7E693E108E01091,MiddleNode787,127.0.120.75,AT,30A79E0EE00BE9B9A5597A3989101AE64594E8BB,ExitNode297,127.0.32.13,CA,2025-11-19T23:20:51.847970,GENERAL,2679108,4986407,1889864,1.3803912776286478,997288
910,1909,2025-11-19T23:19:57.666038,BUILT,9BB2B771E6F732884E23358C828FED99E1E7C334,GuardNode420,127.0.94.93,NL,81D04F364E72E262579A73653A1BE18C4D7B6662,MiddleNode811,127.0.221.180,DE,998AED8F77E20B5A97BA25F29B2A7701103799D0,ExitNode300,127.0.46.239,SE,2025-11-19T23:19:56.771038,GENERAL,5275565,9008853,4101192,2.189977293669515,618338
911,1910,2025-11-19T23:18:48.507668,BUILT,5A9436812671A8B2AC089C0F9D5F463036C7AEA2,GuardNode107,127.0.5.138,NL,7F3E39BD62DE70D856D853340279DBE69A5E62A7,MiddleNode48,127.0.60.193,FR,04BF151C9A23F24050A33C98BBB0BFF38C70BF79,ExitNode177,127.0.82.92,FR,2025-11-19T23:18:48.060668,GENERAL,1649524,7180791,8183887,1.7833347996394244,404808
912,1911,2025-11-19T23:34:39.229110,BUILT,665510833324F55E0FB5A01ECA2196B69DAD0678,GuardNode32,127.0.235.43,FR,820423E238D1ABA48C411052439C84660E4AD863,MiddleNode547,127.0.214.157,CH,1187FBEF75CCBAAB06FCE44E8CA2335951BCA5BB,ExitNode545,127.0.151.29,CA,2025-11-19T23:34:38.807110,GENERAL,5417125,9583100,6819975,1.980922289416792,782054
913,1912,2025-11-19T23:27:36.046645,BUILT,77E4F768A71C9F295B2D33691C372B4679A46254,GuardNode760,127.0.27.97,US,9FC534AF17A27C25D0B2EAE598EE758C57FED4B8,MiddleNode537,127.0.85.74,SE,CFC69394AA64A0FF7FA45959EE4058D4A14B8BB4,ExitNode277,127.0.160.45,CH,2025-11-19T23:27:35.594645,GENERAL,8234477,3773331,9641679,1.8343877301457272,802508
914,1913,2025-11-19T23:33:49.440585,BUILT,199F43D1F5330C32E5B2CA73275E7899FFABE4ED,GuardNode544,127.0.221.206,CH,C9D1025CB0E6347BAC0EFE33B61BBCF91DACCD13,MiddleNode253,127.0.67.54,AT,7E76069F8BF7784FB86006D262B010608020FA31,ExitNode340,127.0.177.254,JP,2025-11-19T23:33:48.733585,GENERAL,3091062,2234357,8956486,2.2226169287450697,904837
915,1914,2025-11-19T23:19:08.757503,BUILT,A0D35FDAC1CE907A7637D78D26A7F4862A277417,GuardNode15,127.0.36.207,US,8EC9EB08DD8C980330D0F7A9FEB0F019462A49D9,MiddleNode123,127.0.78.130,FR,A1FAF63490DE433DC98CC1366EB583BA9F015465,ExitNode275,127.0.226.249,CA,2025-11-19T23:19:07.767503,GENERAL,6405528,5665866,4691021,2.271825168436753,402275
916,1915,2025-11-19T23:24:02.774772,BUILT,1F618CA17FD909F4A952B1B16F1650F61BD263CA,GuardNode670,127.0.22.226,FR,5C78E534476BF3F8969B949E500C24FB6304D647,MiddleNode997,127.0.146.59,US,368BA695FCAAE71D03F9B19030FD571E246ED5FF,ExitNode527,127.0.166.59,GB,2025-11-19T23:24:01.829772,GENERAL,7078848,5840320,5807651,0.580294352408403,829441
917,1916,2025-11-19T23:18:20.868216,BUILT,BA3759C17ED03A6F0C5F7E7D8AD20245BF6CFF67,GuardNode270,127.0.163.67,DE,71B1D0A8841F3A58556F4151454707512DE52C65,MiddleNode915,127.0.217.169,AT,B30F67EC1C0751B4E33925079FD8D79CB65A0D08,ExitNode627,127.0.128.234,CH,2025-11-19T23:18:20.326216,GENERAL,8908548,4961145,4244494,1.6941257592010779,335517
918,1917,2025-11-19T23:16:57.272146,BUILT,3133339025C63D6BD3773615F06E45EC47D8A049,GuardNode789,127.0.122.32,NL,DC18DE832345C25FCD1B4908B986E1FBE1E85D93,MiddleNode498,127.0.4.36,CA,877B110CF6BD8D26554EDCB22F3DE2B76D1D135E,ExitNode241,127.0.172.54,DE,2025-11-19T23:16:56.559146,GENERAL,1733066,1828042,7572474,2.2970065959094437,453349
919,1918,2025-11-19T23:28:34.857652,BUILT,864D03648852E7F59F852DD4BA0F95A5D32CAB6A,GuardNode567,127.0.65.220,CA,FE87613D3AD6AC3CCAC5F8347435C795E7F0DE59,MiddleNode916,127.0.158.151,US,4ACF4EB9A6867D1F66927045CBD78A78B9ECBD71,ExitNode733,127.0.38.71,FR,2025-11-19T23:28:34.058652,GENERAL,8855742,5364059,1438672,1.568504720588405,507832
920,1919,2025-11-19T23:37:23.333864,BUILT,1BEE6EE19D1590D5A448595B73FFD559D345A2F2,GuardNode297,127.0.117.80,CH,B63F50DEE86D294DF9B6BF53EFA3D26DA1271CF7,MiddleNode729,127.0.108.33,CA,B3DE1547A5E2BAAE15D7A1CD64389D1C4E0480CA,ExitNode180,127.0.47.164,CH,2025-11-19T23:37:23.203864,GENERAL,3331899,4476363,7070719,1.0114539444423347,361281
921,1920,2025-11-19T23:23:27.409227,BUILT,82AE52BA4D13B6C0753956C979D480E5812D4D4C,GuardNode877,127.0.2.112,DE,0E564D4B02EAA96DEACBF70DC96B77572D0754A0,MiddleNode785,127.0.103.75,CH,129E421ABDB3BA7D8749950A4F72620A59C9D6F4,ExitNode279,127.0.71.85,CA,2025-11-19T23:23:27.278227,GENERAL,3992868,2993380,7723067,1.1906626141422283,265807
922,1921,2025-11-19T23:24:29.537447,BUILT,96476E10C61DB0EC0B0A72219FD2430F861D2CF7,GuardNode254,127.0.112.65,CH,49BC5D9D115622507C05DDC764D3BF831A6E60A4,MiddleNode936,127.0.70.181,AT,03733CDDC767F4A658C47EE34ACFFDF39CAB52CF,ExitNode462,127.0.242.15,NL,2025-11-19T23:24:29.092447,GENERAL,6810580,1499983,4443134,2.3245860644556853,631002
923,1922,2025-11-19T23:15:46.860093,BUILT,CAF16B84C60BB9D1EFD7118B8011CD7418227CE3,GuardNode837,127.0.120.90,CA,A1AB5571964484DC5FA8BA3366B4E98C519C9454,MiddleNode289,127.0.248.111,AT,D84F08FE2A4A24DBEA369F074AC08513C646E97B,ExitNode231,127.0.197.234,DE,2025-11-19T23:15:45.952093,GENERAL,6390012,2007951,1566471,2.1509480967960073,500196
924,1923,2025-11-19T23:28:10.719528,BUILT,32DDB78F168CC02737C821148084DB8218F8D1B7,GuardNode94,127.0.24.212,NL,7B46425D73BAF37AE7E4C3DC03C731B3EA041BA3,MiddleNode634,127.0.188.119,GB,2499DC968E7BE9E2BB0BEE451557646EDE8279C2,ExitNode721,127.0.171.64,JP,2025-11-19T23:28:09.748528,GENERAL,1908422,4085207,1099757,1.0345732238750405,951076
925,1924,2025-11-19T23:21:21.960036,BUILT,BBA2F6F8022EB1924CF39F9C7EEE12A9D2317D05,GuardNode606,127.0.0.252,JP,34D47A88DC9B005D08142CDEF80C3594ACA0E7B4,MiddleNode74,127.0.121.221,AT,0483FB49A0CEAA894938B7E239A5AE12F57E7500,ExitNode410,127.0.57.212,CA,2025-11-19T23:21:21.785036,GENERAL,6100619,5252578,4660613,1.6260584773652749,803159
926,1925,2025-11-19T23:22:45.808212,BUILT,4DD9817D5EC716F3843825349881CDE7171A1DDC,GuardNode512,127.0.252.34,US,C1CADE27DEE9586BD99D5A3AB61DE5F3CCE2BE10,MiddleNode817,127.0.114.135,JP,198441437F28C2422E8122D9D802CDBC398CEF27,ExitNode227,127.0.226.190,NL,2025-11-19T23:22:45.130212,GENERAL,7428325,9777788,5233229,2.1603626601031074,802692
927,1926,2025-11-19T23:16:57.707855,BUILT,0E858EFAD44816A0406E9ACD6B6DC1E0D0549207,GuardNode156,127.0.154.32,NL,E375FD9BFE24D158C6B91C70790BA1C912B60616,MiddleNode945,127.0.153.33,CH,C26C6D243C2D10E167165F2AC1AA5BA2C1F2352A,ExitNode41,127.0.80.223,NL,2025-11-19T23:16:56.820855,GENERAL,2217167,2812703,7464302,2.1816631758414022,626889
928,1927,2025-11-19T23:35:05.042686,BUILT,817FCA923618A0BE86FD2E4E5BCAE7C283F7F470,GuardNode209,127.0.187.198,AT,A2C1695900B17296E69589885FAAAD4B09BB0197,MiddleNode754,127.0.153.195,DE,0BE33DF6CCA305655FAD5D9B905602DE6C68D030,ExitNode648,127.0.71.173,CH,2025-11-19T23:35:04.335686,GENERAL,7765044,8099808,2968393,2.4929637685940174,941575
929,1928,2025-11-19T23:24:36.536750,BUILT,2E5C65EEA7CFA24B9BD07F5B9C025C42BB9AF93E,GuardNode682,127.0.240.252,FR,C6A3BF13F6BF01525C4D064EA23491D2B16CA39A,MiddleNode230,127.0.23.75,CA,B383C8119B37A2F7320400A9BFBFD162B95A6CAA,ExitNode151,127.0.240.207,FR,2025-11-19T23:24:35.871750,GENERAL,3753831,7499515,8036262,1.9088747956227183,82600
930,1929,2025-11-19T23:27:27.793688,BUILT,B38D1AF523B9A807704CB6B13848F6AB801E8CE3,GuardNode108,127.0.23.2,FR,CEC1ECB84F170566C194486E76A8B00E48F721D0,MiddleNode24,127.0.139.42,DE,D7444739462F47E32D7E9E113D836AD0E4BAB22A,ExitNode51,127.0.161.229,JP,2025-11-19T23:27:27.625688,GENERAL,7109986,1728510,3706098,2.2569163283206857,753791
931,1930,2025-11-19T23:31:39.023154,BUILT,BE19B7E109C6DB1F818117963A02250E4241E51F,GuardNode822,127.0.15.147,AT,845C496E26B001C3D29A79B40F3864815FFCEF89,MiddleNode672,127.0.101.125,CH,DA4E8E11336D09E3C5182DA51BAF9CD50AA724D6,ExitNode592,127.0.205.11,GB,2025-11-19T23:31:38.816154,GENERAL,2624224,6442901,1423677,0.6023847138056899,843044
932,1931,2025-11-19T23:25:12.418905,BUILT,E248DF68020321AA2C64947DF0940500469C50C5,GuardNode438,127.0.39.171,DE,A2249A7CE5B5B24D6346983AB137FE9D28C419A1,MiddleNode227,127.0.23.208,CH,5F187AEB7FEA1FEF382D89165AA26A749F2768D7,ExitNode280,127.0.238.222,FR,2025-11-19T23:25:11.674905,GENERAL,5498934,5203939,3352357,0.6993001257424458,944496
933,1932,2025-11-19T23:30:49.729541,BUILT,44712F2EE945F3DB55AC52D59B82A6B719982DF2,GuardNode636,127.0.241.178,US,C46A9504F94F244E367F5777A24C51C839EA3FD8,MiddleNode789,127.0.15.65,AT,1E2896997F32A902DA3DF2E0B52269F3402FC716,ExitNode285,127.0.126.44,CH,2025-11-19T23:30:49.566541,GENERAL,5335140,8329039,9622771,0.6266485816654712,512215
934,1933,2025-11-19T23:23:00.014430,BUILT,17988C9839C1558BCF5A4FFF0AD0B6566F468B94,GuardNode511,127.0.213.77,CH,4FD8D274B619C0BA0E39F87DADF03B6EA0DFCDEE,MiddleNode249,127.0.238.222,GB,851EB1DCAF910DB528146085EEC28AADA53A2E02,ExitNode228,127.0.234.183,US,2025-11-19T23:22:59.036430,GENERAL,1634522,8663788,4240579,0.6269079151941026,936967
935,1934,2025-11-19T23:18:04.419613,BUILT,A60B577245A0C4435CB3AF6CA617D53123AFBE3F,GuardNode669,127.0.139.14,JP,7CB8780B6268825C5E698F0ED8F3E484E0F6559B,MiddleNode243,127.0.154.180,GB,61046A3B72613040FBEEF366117DA0833FEC3465,ExitNode496,127.0.54.54,SE,2025-11-19T23:18:03.771613,GENERAL,7334507,9159925,8362752,0.7115996774656623,697215
936,1935,2025-11-19T23:22:13.138482,BUILT,04E285C4404FB4B636874EAFC5ECEB43C568929A,GuardNode462,127.0.205.217,GB,1ACF3F7AD9216E4A7A79F50D20ACECBCAF15CEEB,MiddleNode145,127.0.9.231,CH,481FDD1D325520A58A44DEC1B66FAEF5586D1DB6,ExitNode249,127.0.11.17,AT,2025-11-19T23:22:12.246482,GENERAL,1067546,4285925,9032372,1.203370716611062,133167
937,1936,2025-11-19T23:22:31.738259,BUILT,4272304F096A2D49AD1E50C87C1B2A3B3F992793,GuardNode445,127.0.155.72,FR,F68EE01FA356857CE5271876F387CB3C6177E10B,MiddleNode406,127.0.68.114,FR,44224E51DCB09A9DFE5B94237CB08CE0BEDEEAAF,ExitNode435,127.0.152.205,NL,2025-11-19T23:22:30.976259,GENERAL,8911382,5093857,1993112,0.9756610611248915,597077
938,1937,2025-11-19T23:28:40.606303,BUILT,D6EC8E8C8A8E5C22788338847DFF8D5AF115EA3A,GuardNode346,127.0.168.115,US,1B6C7D6C2FF3470892E82AD5AF7D2C642E8688DC,MiddleNode309,127.0.141.129,US,3BEFA7C23A269A4510243244AEEFDE4192B4CC4E,ExitNode269,127.0.57.132,AT,2025-11-19T23:28:39.665303,GENERAL,4121241,8653554,8475072,1.997323100710655,222417
939,1938,2025-11-19T23:18:47.801916,BUILT,5150721E2C8DE50C7273F3EBADDFBB4ED0681C28,GuardNode331,127.0.204.106,CH,94D50DFC8B2C1988CDA2F30ED23CACB98C3EE940,MiddleNode663,127.0.33.118,AT,FBF98030102FDCFC136325E6EA820BD18892D283,ExitNode359,127.0.241.137,CA,2025-11-19T23:18:47.051916,GENERAL,8843978,8916645,2665490,1.261586749489203,956610
940,1939,2025-11-19T23:21:33.264209,BUILT,F8F9FDEEF08346934FBB929FD422DC2AB1DA0155,GuardNode160,127.0.100.104,DE,BA752718FA1FBA823DD000E7D8D9770FE690422A,MiddleNode211,127.0.10.43,CA,0BE33DF6CCA305655FAD5D9B905602DE6C68D030,ExitNode648,127.0.71.173,CH,2025-11-19T23:21:32.599209,GENERAL,5949732,5567033,2968393,1.2101847318158059,179803
941,1940,2025-11-19T23:26:53.882686,BUILT,AABD68543809B861EC89D1DB7E9CA87580320130,GuardNode569,127.0.187.52,AT,696FE64C9FC92D6DAE5AF9ECC781C5AFC460B8FF,MiddleNode734,127.0.10.218,SE,45E47DA6C75CDB6BE1B0146B28448BAAD8936FB1,ExitNode194,127.0.22.82,JP,2025-11-19T23:26:52.948686,GENERAL,4675290,8834857,7128957,1.9892833793311209,24765
942,1941,2025-11-19T23:32:38.666394,BUILT,D7B67028B4EA841E31CB52CD16CE6D8857B3AC5D,GuardNode605,127.0.90.73,AT,FE87613D3AD6AC3CCAC5F8347435C795E7F0DE59,MiddleNode916,127.0.158.151,US,E673FFFE8091992A06246F6713A871E5FD7BCDE5,ExitNode386,127.0.52.74,GB,2025-11-19T23:32:37.754394,GENERAL,7297101,5364059,7867884,0.7498488779729229,396805
943,1942,2025-11-19T23:20:10.171121,BUILT,A4DF6C9567C1778ECF4C0E7F5BDB95F2C3EBDAC1,GuardNode918,127.0.53.238,AT,15D83C126B9BBE825ABD033B0000DF7EB5286625,MiddleNode381,127.0.196.157,CA,3FF54EB8B73926EA27B2FEA81C7259C3AFFD23A6,ExitNode836,127.0.121.5,AT,2025-11-19T23:20:09.665121,GENERAL,4612727,9555349,9970753,1.7778410550690742,550528
944,1943,2025-11-19T23:30:48.068733,BUILT,A972E3004256570A3536369304207DDCCA32B399,GuardNode646,127.0.191.221,AT,E69192EC23D8091BD2FAE4D2161714078225EBF7,MiddleNode766,127.0.32.10,CA,8816A53AF49F4FA688F79B306E3CE54F1D3691B0,ExitNode904,127.0.133.6,NL,2025-11-19T23:30:47.490733,GENERAL,1019901,9808494,3604132,1.5447464583604609,802188
945,1944,2025-11-19T23:24:19.214690,BUILT,C2CC0DD35A1F0C7EE0179F934DE62EE017C6580D,GuardNode234,127.0.236.30,NL,115225C4A5D41930435627087859C2C5986358F2,MiddleNode984,127.0.117.107,JP,F656C470E6052D0C98E2C7E1350CFFFED81520FF,ExitNode409,127.0.47.181,CH,2025-11-19T23:24:18.433690,GENERAL,7460020,7888431,5963850,2.233548889666322,238227
946,1945,2025-11-19T23:37:03.850110,BUILT,770DF99E003C22D09AD5E5B261FA10340EC8055D,GuardNode470,127.0.43.18,SE,2784554646AAF9FB6C3A697A0C62283DCAD1921E,MiddleNode637,127.0.228.219,JP,3400C2A34A3BF3C8EDE6D83C310BBD59F907A6BB,ExitNode845,127.0.128.170,CA,2025-11-19T23:37:03.206110,GENERAL,2446248,1028513,7524134,0.595232791409797,429175
947,1946,2025-11-19T23:23:15.341210,BUILT,A9BB5A4E9D1C0AEEBA9CBD5DA850E5D26A9F0C7D,GuardNode719,127.0.86.103,CA,2E5A5249FDDD4583713B8E7E0482659205FE627E,MiddleNode488,127.0.49.2,US,0483FB49A0CEAA894938B7E239A5AE12F57E7500,ExitNode410,127.0.57.212,CA,2025-11-19T23:23:14.412210,GENERAL,9036508,7818069,4660613,2.262693241318236,201574
948,1947,2025-11-19T23:18:22.816841,BUILT,D0FB730D4A185D9DAF4195C074387D9E7150253A,GuardNode583,127.0.157.171,GB,7CA82AB76F2999F533FF9EC733EE26320DB8D514,MiddleNode176,127.0.158.60,CH,3E09CD11B493BF44F49291E03F75CCAFF4F8F348,ExitNode257,127.0.109.132,AT,2025-11-19T23:18:22.120841,GENERAL,8639692,6215930,9001385,2.13435981999221,592398
949,1948,2025-11-19T23:38:23.811278,BUILT,1FEBD87369E957B860152D5E741E8ADFC1DD17A5,GuardNode922,127.0.193.248,GB,53041507C95B6874D7FB0567C42C0AF53C4399B4,MiddleNode591,127.0.28.11,CH,3587C6DF495719F76F34D399EF54907C7AAE15C8,ExitNode284,127.0.84.210,SE,2025-11-19T23:38:23.063278,GENERAL,1261306,4100314,2507623,0.9180363558602385,365458
950,1949,2025-11-19T23:32:27.227503,BUILT,14405A5A447BAEB51424300215DEACE67794DCE3,GuardNode860,127.0.3.211,US,978096F2150793E2EF731A7C17A03F89585789B8,MiddleNode655,127.0.47.195,US,346AA073A93D442C4EA2A7041F5CBFDEB79A8EC6,ExitNode260,127.0.222.247,CA,2025-11-19T23:32:26.937503,GENERAL,2076534,2873493,8570644,1.8228851122307235,405374
