request_id,circuit_id,timestamp,status,guard_fingerprint,guard_nickname,guard_address,guard_country,middle_fingerprint,middle_nickname,middle_address,middle_country,exit_fingerprint,exit_nickname,exit_address,exit_country,build_time,purpose,guard_bandwidth,middle_bandwidth,exit_bandwidth,circuit_setup_duration,total_bytes
557,1556,2025-11-19T22:58:41.849496,BUILT,2A90E7395C64858C643F26BAC9C13E9848EF9D5B,GuardNode83,127.0.149.211,DE,CE2104A9AFEA01A6C82ACCD49419AD20052B1BD0,MiddleNode13,127.0.127.67,GB,F304065C725E746454BD16E172D0D8787E97AB49,ExitNode15,127.0.203.234,NL,2025-11-19T22:58:41.185496,GENERAL,7003030,6195915,8811417,0.5311488268275422,451350
558,1557,2025-11-19T22:57:25.553176,BUILT,095D00F03B6599011E988D78BD7F7F7A2479DA2F,GuardNode66,127.0.158.217,FR,BDCA3EB957A59B26B48C8E6DD65A29CF747F0A5A,MiddleNode144,127.0.134.244,CH,4C907AEE3A77683F1177D5A622DD302BD84B0E4F,ExitNode41,127.0.109.143,NL,2025-11-19T22:57:24.971176,GENERAL,8993544,6768284,4832839,1.8291576175443842,568615
559,1558,2025-11-19T23:00:48.045902,BUILT,EC15E240EA3DE0FA5F66DB2AD1F191F6B2157B46,GuardNode97,127.0.234.157,US,E08947A32FA104FA2C424F0918BD1845DC8CC1A7,MiddleNode17,127.0.82.30,DE,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T23:00:47.404902,GENERAL,2440187,5849415,8060852,2.0977456264307603,531055
560,1559,2025-11-19T23:09:30.560112,BUILT,2770C04012D026075DE01063AE3E73F0EB927E65,GuardNode43,127.0.225.102,AT,6898F8105D0BD820134B6D3F239591BA58A57629,MiddleNode114,127.0.210.19,US,6FBEEB9834B6F58A0921968EBEB5EBBB1AF9C32F,ExitNode13,127.0.254.243,CH,2025-11-19T23:09:29.735112,GENERAL,8000434,8389522,7638419,0.5358070283537544,635156
561,1560,2025-11-19T23:07:18.458475,BUILT,D5E3DE03FE05D5DDC108D7023D54705610A54584,GuardNode31,127.0.207.240,NL,F58504F27329969C925587053A08CFCC9B2981E8,MiddleNode74,127.0.118.82,FR,7CC72796A2877337D6509BBA9F628C31DCEAE3BC,ExitNode23,127.0.220.18,CA,2025-11-19T23:07:17.878475,GENERAL,4611571,3184432,4615063,1.1053106336550538,801068
562,1561,2025-11-19T22:58:35.494736,BUILT,65B0DFCA7D3A5918C6E2F9216A363396F88261DB,GuardNode94,127.0.234.197,JP,3BEE3EEC281B0E45A1A7B1483B57DE3AE9B5B442,MiddleNode58,127.0.213.159,JP,9854C0837C9185AF2A6D2AD15B173D600287209B,ExitNode29,127.0.13.243,JP,2025-11-19T22:58:35.279736,GENERAL,3134527,9262292,6223542,0.9532445478139182,794764
563,1562,2025-11-19T23:09:15.124239,BUILT,0720160CEC8CC79205CFD8D7E20F53BF42373646,GuardNode96,127.0.143.94,DE,2FF3F75B401075AD3E2CF936DA9C5F4E15DDE5A2,MiddleNode94,127.0.135.131,NL,54106ED6A263F6FCA82A1BC97CE510F2519724E2,ExitNode40,127.0.36.3,JP,2025-11-19T23:09:14.653239,GENERAL,3802301,2079976,3513754,1.1313969159970325,51036
564,1563,2025-11-19T23:06:21.052529,BUILT,CE25197F118A6FBFD0DB9D5E6F05EEDC489F4097,GuardNode80,127.0.182.62,FR,40A34C9E770A713E83D7BEBD32F4F44B1CFBF7AA,MiddleNode127,127.0.217.41,GB,2A62C5414B660FE8D1C4778EE1581801343E2F8C,ExitNode9,127.0.100.4,DE,2025-11-19T23:06:20.903529,GENERAL,9108041,7866457,5388320,1.1057032370919704,153175
565,1564,2025-11-19T23:00:58.378690,BUILT,0DB320425826A6590B95618E23EFB545E82E0FE7,GuardNode21,127.0.214.118,CH,00126F07A1909176076666E5CC620F6C78F7ED05,MiddleNode29,127.0.11.253,GB,D486C6FEEB41B559279B06C196E0FB6A51F7FE5B,ExitNode27,127.0.83.63,DE,2025-11-19T23:00:57.505690,GENERAL,7386198,7065142,9279745,1.6463221043220273,160248
566,1565,2025-11-19T23:09:42.632082,BUILT,5591651C0D17F61A531B5F9E56825D2723055661,GuardNode6,127.0.214.56,US,46862DDB87F0370C20E01A5CF23B67C43B57A7F0,MiddleNode63,127.0.251.126,CA,B99C5287F2E8DB862AC7C9F97C7F5545D85F68EB,ExitNode38,127.0.194.20,CA,2025-11-19T23:09:41.683082,GENERAL,3510020,1015580,9325244,0.7385017601832709,98208
567,1566,2025-11-19T22:58:31.281944,BUILT,2770C04012D026075DE01063AE3E73F0EB927E65,GuardNode43,127.0.225.102,AT,CE2104A9AFEA01A6C82ACCD49419AD20052B1BD0,MiddleNode13,127.0.127.67,GB,527496F7998E2F550EAC136545A6E53755CDDF12,ExitNode35,127.0.146.54,FR,2025-11-19T22:58:30.477944,GENERAL,8000434,6195915,1667834,1.1057241644085374,615540
568,1567,2025-11-19T23:00:46.965031,BUILT,AAB2788AB226523D1639AFDED89CCD6C7C00A704,GuardNode72,127.0.87.81,GB,91FAD1AA0D510D261300599911D71C297CC0DCA9,MiddleNode139,127.0.242.168,US,F304065C725E746454BD16E172D0D8787E97AB49,ExitNode15,127.0.203.234,NL,2025-11-19T23:00:46.526031,GENERAL,7771689,2231936,8811417,0.8252027271859665,611660
569,1568,2025-11-19T23:04:36.909820,BUILT,36611A2437D66686BA8BEC99EB8BA233B0532E3E,GuardNode63,127.0.81.84,GB,18D63EA455B9274196ED2465ACE1E1FF21DFB18C,MiddleNode12,127.0.141.169,GB,8B97DE046DC360EA0F5D9240D8E4C58AC542F18F,ExitNode16,127.0.215.218,GB,2025-11-19T23:04:36.349820,GENERAL,7233945,7545520,4592146,1.26858717380222,755332
570,1569,2025-11-19T23:05:46.126739,BUILT,638BA67EDF948654D4031D70E601EAEC1364970E,GuardNode49,127.0.62.119,GB,D4F05D9950A5D18521BD95A919F28B5524D0E189,MiddleNode132,127.0.150.182,AT,97E4EBFDA625CF78CA6C981FF42B2B2BE89DE521,ExitNode46,127.0.212.46,CH,2025-11-19T23:05:45.995739,GENERAL,2681584,8125019,9414098,1.8717890065796359,847632
571,1570,2025-11-19T22:58:31.780533,BUILT,BCAEC4BBD9070896EB9DFCD155CB6AE8DEA5C691,GuardNode3,127.0.201.217,JP,73FBFB600AA6ED7CBF3FADA347F88C98C3332C69,MiddleNode99,127.0.70.189,FR,F304065C725E746454BD16E172D0D8787E97AB49,ExitNode15,127.0.203.234,NL,2025-11-19T22:58:31.083533,GENERAL,5881042,3750607,8811417,1.0045070419477466,402522
572,1571,2025-11-19T23:07:47.667457,BUILT,65B0DFCA7D3A5918C6E2F9216A363396F88261DB,GuardNode94,127.0.234.197,JP,BDCA3EB957A59B26B48C8E6DD65A29CF747F0A5A,MiddleNode144,127.0.134.244,CH,409D5F1BDDC5E8DC7848D33CEA88B33AC6557533,ExitNode12,127.0.17.188,CH,2025-11-19T23:07:46.767457,GENERAL,3134527,6768284,9158965,1.6642366586061388,831237
573,1572,2025-11-19T23:04:31.859395,BUILT,062B9F34BC84D39C7CBAEF5B839284D686CDB75B,GuardNode32,127.0.66.105,FR,972A793853E510ECF4EAA78B1E9C899EBC01A3BC,MiddleNode119,127.0.32.147,DE,2947A3447EAB2B94872AD5DCBDA122169A4D680C,ExitNode19,127.0.1.102,FR,2025-11-19T23:04:31.077395,GENERAL,2673653,6834759,8258774,0.6757164344379838,340637
574,1573,2025-11-19T23:05:46.841871,BUILT,36611A2437D66686BA8BEC99EB8BA233B0532E3E,GuardNode63,127.0.81.84,GB,DEAA6B08086C1E220227E53E9E33DD8903C3E806,MiddleNode11,127.0.83.34,CA,F304065C725E746454BD16E172D0D8787E97AB49,ExitNode15,127.0.203.234,NL,2025-11-19T23:05:46.291871,GENERAL,7233945,9633307,8811417,1.9902993638104614,513637
575,1574,2025-11-19T23:02:00.305165,BUILT,96F20935222CB2E94B2E3A8EA258881E7D844B38,GuardNode30,127.0.199.181,SE,2BE63700EE7581A8B430104F61E0494F7AC53B58,MiddleNode15,127.0.72.204,SE,4A871C091D24D374CAF00E981C653B9FCC0D1053,ExitNode25,127.0.135.195,FR,2025-11-19T23:01:59.410165,GENERAL,6295989,4948001,4152322,0.9753874201624204,368662
576,1575,2025-11-19T23:10:28.517823,BUILT,31B0729D2BED7A6CC23CDE6F3F838707A749DD3F,GuardNode35,127.0.183.44,CH,2775C858A07554481013E021CF1D1BE136ACCB92,MiddleNode52,127.0.109.151,CA,D0888AABF37A19653598A82E3B31A7EE932AF4CB,ExitNode45,127.0.169.43,US,2025-11-19T23:10:27.565823,GENERAL,9407149,8911103,5598079,1.288943449983757,240311
577,1576,2025-11-19T22:58:52.930264,BUILT,6B6F974CA43D956A07B08255451835458425BF2B,GuardNode79,127.0.113.164,SE,2BE63700EE7581A8B430104F61E0494F7AC53B58,MiddleNode15,127.0.72.204,SE,0E321B37D62F0689A19770E4BAED456A435BE03D,ExitNode30,127.0.24.72,FR,2025-11-19T22:58:52.040264,GENERAL,6737232,4948001,6677628,2.1187401073306846,20120
578,1577,2025-11-19T22:58:42.342733,BUILT,27F119F8810529A1217968D4369011A737C8A55A,GuardNode13,127.0.13.176,GB,234A967C4AE994B9D3EDC74A99EBCB185A3156AE,MiddleNode100,127.0.214.226,CH,2A62C5414B660FE8D1C4778EE1581801343E2F8C,ExitNode9,127.0.100.4,DE,2025-11-19T22:58:42.159733,GENERAL,5030687,8115121,5388320,1.969796940426596,350195
579,1578,2025-11-19T23:04:11.824812,BUILT,565C7499C244F949576A1445430DE23D718E3D95,GuardNode39,127.0.123.138,CA,2CD59C087B37233C4AC627617F8435373DAE3BB6,MiddleNode96,127.0.154.12,FR,D0888AABF37A19653598A82E3B31A7EE932AF4CB,ExitNode45,127.0.169.43,US,2025-11-19T23:04:10.968812,GENERAL,9307606,1895068,5598079,2.498092074164326,369507
580,1579,2025-11-19T23:04:16.522387,BUILT,6734DA6F469DEEF4F4C5ADEC62808B206EB87AB4,GuardNode100,127.0.141.177,NL,ECBFCF6A65DE3800FCDEC4B7F5B989574D738B6A,MiddleNode68,127.0.160.238,FR,92DAD8D73B2B5B4456F24BBE6F276B806BD1635A,ExitNode42,127.0.83.22,FR,2025-11-19T23:04:15.824387,GENERAL,9041941,8052153,8169680,1.6496051604052064,689893
581,1580,2025-11-19T22:59:49.390477,BUILT,FD1EBA9E89954F42494BB72B07CECFADA4EFD806,GuardNode2,127.0.182.237,DE,FA462F7F772F3E7C222791140850F036D9C578E4,MiddleNode98,127.0.206.198,CA,F74E27BAB661A2D424E17C760E91E8B67F0B9DAC,ExitNode17,127.0.12.152,DE,2025-11-19T22:59:49.184477,GENERAL,7546796,5222451,1150165,2.3474568775963514,244641
582,1581,2025-11-19T23:02:53.748887,BUILT,BBD6DC00B8107D268D0A953E6DA5B1520F10E067,GuardNode78,127.0.28.54,SE,9E35064DCFE23727012622AC23372B11F5A94AE5,MiddleNode49,127.0.42.250,SE,8B97DE046DC360EA0F5D9240D8E4C58AC542F18F,ExitNode16,127.0.215.218,GB,2025-11-19T23:02:53.400887,GENERAL,9094277,1958572,4592146,2.3529843260655188,291033
583,1582,2025-11-19T23:05:31.438132,BUILT,F97219B10FA27FC60FAE511D248E5661AD426016,GuardNode14,127.0.132.13,CH,DEE3E51E5AB5D52E1285BBEEC046BD653E63C449,MiddleNode111,127.0.25.51,DE,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T23:05:31.230132,GENERAL,7277516,3723001,8060852,0.7398864749338872,318407
584,1583,2025-11-19T23:00:33.253869,BUILT,2E4AAAB0016D1149AAA699C5B874531CCC498365,GuardNode52,127.0.187.252,CH,2BE63700EE7581A8B430104F61E0494F7AC53B58,MiddleNode15,127.0.72.204,SE,EE4EA24E505278571D736F1C74170B2B6BEC415C,ExitNode32,127.0.150.48,JP,2025-11-19T23:00:32.915869,GENERAL,5425520,4948001,5083742,1.904474332528158,570561
585,1584,2025-11-19T23:06:14.479156,BUILT,F8D4BEC42337ED5FB8A62B02DDA8392F5237CC27,GuardNode23,127.0.40.155,DE,16FA6F0AF8797DE20EC3E6000F3FAB9E33FED885,MiddleNode106,127.0.154.212,GB,0E321B37D62F0689A19770E4BAED456A435BE03D,ExitNode30,127.0.24.72,FR,2025-11-19T23:06:13.699156,GENERAL,8299625,4548364,6677628,1.6113738615195605,114436
586,1585,2025-11-19T23:01:02.686739,BUILT,5B4FD2BFE68E349BA0AAB844B5766D32999E383B,GuardNode22,127.0.171.68,JP,6C33EF7A62039EE3BBB1459991DA77F5D19EF9CB,MiddleNode38,127.0.120.148,CH,706618A9154F28FF3A13C2F426ED02573DE2AABB,ExitNode33,127.0.247.241,AT,2025-11-19T23:01:02.570739,GENERAL,5007771,2554579,8094199,1.4918213727758787,148033
587,1586,2025-11-19T22:59:42.285753,BUILT,00243BBD62CAB1652DD9587829BE1580C9D0113D,GuardNode62,127.0.88.242,GB,C3C9B4A8B6BB433C384D22ED0841667F4B8DD342,MiddleNode22,127.0.144.118,NL,54106ED6A263F6FCA82A1BC97CE510F2519724E2,ExitNode40,127.0.36.3,JP,2025-11-19T22:59:41.571753,GENERAL,7622330,5351663,3513754,2.1139221149414427,582352
588,1587,2025-11-19T22:59:42.182385,BUILT,A6B84889163CCCC194EA8258CB3AAB6250C1CF6D,GuardNode37,127.0.234.212,GB,1C2200D9B5B91CADC83CB974C34916A29248F309,MiddleNode45,127.0.191.45,CH,097EC896C84B520F6D778C8B9CCFCE56204422BB,ExitNode20,127.0.154.33,CH,2025-11-19T22:59:41.557385,GENERAL,1853216,5092356,2834477,2.459637331892953,335184
589,1588,2025-11-19T23:11:09.547354,BUILT,26EF95AE867A24BB9E5829D9F1FC7BF7B688A522,GuardNode8,127.0.191.154,US,3BEE3EEC281B0E45A1A7B1483B57DE3AE9B5B442,MiddleNode58,127.0.213.159,JP,1A9CC46355DC4768C4724646C2D8E5B69AF7267E,ExitNode44,127.0.55.79,CA,2025-11-19T23:11:09.159354,GENERAL,8892795,9262292,4666604,1.1779401061180472,127046
590,1589,2025-11-19T23:08:14.935947,BUILT,6A514ECC6CD46B9C68650F3B04EF5C03AD361968,GuardNode93,127.0.39.189,CH,2775C858A07554481013E021CF1D1BE136ACCB92,MiddleNode52,127.0.109.151,CA,F304065C725E746454BD16E172D0D8787E97AB49,ExitNode15,127.0.203.234,NL,2025-11-19T23:08:14.780947,GENERAL,8587025,8911103,8811417,2.05010130677101,561597
591,1590,2025-11-19T23:04:20.621466,BUILT,C5669E0912BB3A9D9CC42035DD6A160AE15D0446,GuardNode67,127.0.216.204,FR,DEB9E30E65A4B9F96C04CC0C0F984D6CF2343F8E,MiddleNode47,127.0.131.79,CH,BCB5D831B92F812F181B417BF994BF894485E691,ExitNode6,127.0.164.25,CH,2025-11-19T23:04:20.261466,GENERAL,2592578,4550952,9526313,2.3000423128327174,515281
592,1591,2025-11-19T23:10:35.474691,BUILT,D633EC1421826C319C294C1C66E243C9D137D92E,GuardNode64,127.0.46.150,DE,F1414112EA63FFD148EBFD1DD32E9BAC0FA3F40B,MiddleNode16,127.0.73.142,GB,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T23:10:34.657691,GENERAL,3163703,6857367,8060852,1.7139939880449224,543874
593,1592,2025-11-19T23:02:24.058062,BUILT,72AF4A3BDC1A11A7BD72112F2445226A2389E6C9,GuardNode68,127.0.254.252,JP,9E2ED65C06800BF9E47E954AA4A2259BC4F12A43,MiddleNode40,127.0.245.62,AT,7CC72796A2877337D6509BBA9F628C31DCEAE3BC,ExitNode23,127.0.220.18,CA,2025-11-19T23:02:23.571062,GENERAL,6576603,4462947,4615063,0.8097312851046303,209093
594,1593,2025-11-19T22:57:53.707971,BUILT,5591651C0D17F61A531B5F9E56825D2723055661,GuardNode6,127.0.214.56,US,356AB93C04F0A6DC616E42DCF38FD0169E6264F8,MiddleNode140,127.0.149.10,CA,4A871C091D24D374CAF00E981C653B9FCC0D1053,ExitNode25,127.0.135.195,FR,2025-11-19T22:57:52.744971,GENERAL,3510020,8412529,4152322,2.3041766971414477,11530
595,1594,2025-11-19T22:56:49.954163,BUILT,D3904A9A61112D6378FC35AE11994AD07755FEE9,GuardNode4,127.0.145.51,NL,ECBFCF6A65DE3800FCDEC4B7F5B989574D738B6A,MiddleNode68,127.0.160.238,FR,23413EEC0CE2305B656A58BDC4846E51AF88DE22,ExitNode10,127.0.97.32,CH,2025-11-19T22:56:49.125163,GENERAL,6878082,8052153,5039697,0.9456544260271653,272280
596,1595,2025-11-19T23:04:57.427300,BUILT,0F0535BF4894CE60606286097C2FCB04211B0410,GuardNode44,127.0.31.162,AT,2BE63700EE7581A8B430104F61E0494F7AC53B58,MiddleNode15,127.0.72.204,SE,8B97DE046DC360EA0F5D9240D8E4C58AC542F18F,ExitNode16,127.0.215.218,GB,2025-11-19T23:04:57.292300,GENERAL,7705096,4948001,4592146,1.1385037269964144,762295
597,1596,2025-11-19T23:07:40.824154,BUILT,2FDF93934DE9F3F3C6CC2A4471A9F47C055BBC70,GuardNode71,127.0.232.245,FR,2775C858A07554481013E021CF1D1BE136ACCB92,MiddleNode52,127.0.109.151,CA,03F1407689B2BB0065A27AEC7F93FE01B38D0E92,ExitNode3,127.0.238.47,SE,2025-11-19T23:07:40.436154,GENERAL,8573699,8911103,8205001,2.3822985371055774,773303
598,1597,2025-11-19T23:01:51.261761,BUILT,427ADF70E699A494D7D84DD8C7DA744A862432BD,GuardNode70,127.0.132.10,CH,322EA01D12D1E4AEAE7B07DF8506378A80E9CBD1,MiddleNode148,127.0.215.32,CH,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T23:01:50.308761,GENERAL,7060571,7192555,6482437,0.5849772120636338,353201
599,1598,2025-11-19T23:02:08.328849,BUILT,333F045B8433F8C925432368EE99DD15A025D5C6,GuardNode45,127.0.92.100,DE,E08947A32FA104FA2C424F0918BD1845DC8CC1A7,MiddleNode17,127.0.82.30,DE,97E4EBFDA625CF78CA6C981FF42B2B2BE89DE521,ExitNode46,127.0.212.46,CH,2025-11-19T23:02:07.853849,GENERAL,7696011,5849415,9414098,2.102796447943184,684512
600,1599,2025-11-19T23:07:48.212800,BUILT,8FE0992FB89A774AE5E7A3BE82FDD4589D70E1B9,GuardNode27,127.0.174.66,DE,7809A97628B5E7BC2501BC67B8B6A6FEAA5759DA,MiddleNode88,127.0.19.115,NL,0E321B37D62F0689A19770E4BAED456A435BE03D,ExitNode30,127.0.24.72,FR,2025-11-19T23:07:47.530800,GENERAL,7167273,1037146,6677628,0.6759401194444183,766869
601,1600,2025-11-19T23:11:09.208371,BUILT,6BBB2B19C86231A6D09F95C4B0513CE968C1526E,GuardNode48,127.0.42.226,CA,6C33EF7A62039EE3BBB1459991DA77F5D19EF9CB,MiddleNode38,127.0.120.148,CH,713F2D49FC7181CB172C27804E235F4A894324EC,ExitNode47,127.0.238.207,GB,2025-11-19T23:11:08.601371,GENERAL,3202193,2554579,5445598,1.8961223537431877,197743
602,1601,2025-11-19T23:07:10.104399,BUILT,59961EFA209C728369014E2AFC09723DEFAF6B2C,GuardNode34,127.0.161.83,FR,61A2941A1042A297F3A9281EBD35B72575D54562,MiddleNode149,127.0.156.112,AT,583296265EFF58B12267F54AC3F96490DFC38277,ExitNode24,127.0.156.136,CA,2025-11-19T23:07:09.634399,GENERAL,9779826,6245375,2292272,1.9665379265639384,91669
603,1602,2025-11-19T23:09:08.747082,BUILT,8D5A36CA9C20FA53F415D48B77430DA903C96CFB,GuardNode89,127.0.25.14,JP,2FF3F75B401075AD3E2CF936DA9C5F4E15DDE5A2,MiddleNode94,127.0.135.131,NL,A61D936D5ACB8AC8952B5FCB15DD9D0391672B7A,ExitNode36,127.0.184.233,US,2025-11-19T23:09:08.532082,GENERAL,9898493,2079976,4956354,1.1406900342377913,65754
604,1603,2025-11-19T23:07:21.486349,BUILT,062B9F34BC84D39C7CBAEF5B839284D686CDB75B,GuardNode32,127.0.66.105,FR,63DF20574C75978D03FF4E2D881BF25ADD942EC7,MiddleNode130,127.0.205.204,CH,2947A3447EAB2B94872AD5DCBDA122169A4D680C,ExitNode19,127.0.1.102,FR,2025-11-19T23:07:21.034349,GENERAL,2673653,9273804,8258774,0.9690871581502853,456177
605,1604,2025-11-19T23:01:54.186127,BUILT,31B0729D2BED7A6CC23CDE6F3F838707A749DD3F,GuardNode35,127.0.183.44,CH,D0AF82539AD365848EA61560C63AB07C7B38388B,MiddleNode81,127.0.32.23,JP,BD074FDF23993C512B1DAE5972280B4D4AD00F60,ExitNode5,127.0.176.97,SE,2025-11-19T23:01:53.597127,GENERAL,9407149,6259778,3916049,2.3977897184420467,93229
606,1605,2025-11-19T23:10:51.513460,BUILT,80BBF8DFF94A623F0332EE9AA7D22C8F7BFDBD0E,GuardNode24,127.0.245.118,NL,1396CB6037864411EAE1F57B94B229204D6E672B,MiddleNode64,127.0.90.11,DE,7F42BBCE59BF0AF6B9AFB26E0B5EDF3D35147313,ExitNode7,127.0.113.187,CH,2025-11-19T23:10:51.350460,GENERAL,4751491,7894106,6692598,1.642480841092399,250402
607,1606,2025-11-19T23:09:41.710758,BUILT,BBD6DC00B8107D268D0A953E6DA5B1520F10E067,GuardNode78,127.0.28.54,SE,D3823A118784BD80FC7610D32156DCFC92E3F71F,MiddleNode141,127.0.39.203,CH,A61D936D5ACB8AC8952B5FCB15DD9D0391672B7A,ExitNode36,127.0.184.233,US,2025-11-19T23:09:40.740758,GENERAL,9094277,6903227,4956354,1.7585564049653952,894934
608,1607,2025-11-19T23:01:37.976312,BUILT,5C5C5F460F9F399FB372FEC4A7186180F57B6250,GuardNode55,127.0.121.118,DE,18131EF075611F46A2B9EF781665FA0B85A4089D,MiddleNode72,127.0.213.65,US,1A9CC46355DC4768C4724646C2D8E5B69AF7267E,ExitNode44,127.0.55.79,CA,2025-11-19T23:01:36.991312,GENERAL,4816561,4264588,4666604,1.9993854063889311,439554
609,1608,2025-11-19T22:58:15.322770,BUILT,C028E22AA6CE918CB4569AEE5991A684F7EE9E36,GuardNode85,127.0.12.151,CH,F5D1D34B34A6ABA6EFD84745EFF672EED4D7788A,MiddleNode122,127.0.12.101,AT,1A9CC46355DC4768C4724646C2D8E5B69AF7267E,ExitNode44,127.0.55.79,CA,2025-11-19T22:58:15.175770,GENERAL,4253558,4503783,4666604,0.6258870565316981,58796
610,1609,2025-11-19T23:00:29.936059,BUILT,62B43DF6F6468ED30F33F99D81D69E072A63D25C,GuardNode20,127.0.3.81,DE,2BE63700EE7581A8B430104F61E0494F7AC53B58,MiddleNode15,127.0.72.204,SE,7F42BBCE59BF0AF6B9AFB26E0B5EDF3D35147313,ExitNode7,127.0.113.187,CH,2025-11-19T23:00:29.377059,GENERAL,7498877,4948001,6692598,0.602952095576855,837644
611,1610,2025-11-19T23:02:58.418830,BUILT,4E20C3EDC9751AE7A8D73D2CC6586FB104BDFCB7,GuardNode65,127.0.88.108,AT,029A2FD8FB97F0E068F86AE0BE2DB37D407EEABD,MiddleNode91,127.0.163.43,SE,D0888AABF37A19653598A82E3B31A7EE932AF4CB,ExitNode45,127.0.169.43,US,2025-11-19T23:02:57.962830,GENERAL,8872582,2078080,5598079,1.6998041625490172,151110
612,1611,2025-11-19T23:04:40.140999,BUILT,5849D49501AA5BAE2D7B832C2A7D98ADBBCC09FF,GuardNode98,127.0.48.244,CA,66D503F8CCCBBBE576961CA82CA3503634BB9C35,MiddleNode95,127.0.53.133,AT,5637E4B94AB688D87F3ECD65E3A60C720CDBEF78,ExitNode34,127.0.52.237,CA,2025-11-19T23:04:39.961999,GENERAL,9354642,7473542,8060852,1.348113163057665,230305
613,1612,2025-11-19T23:07:40.822409,BUILT,59961EFA209C728369014E2AFC09723DEFAF6B2C,GuardNode34,127.0.161.83,FR,86FB2AAA6DADBE15FF56317C1D170CEA293CB0BD,MiddleNode2,127.0.112.46,US,6FBEEB9834B6F58A0921968EBEB5EBBB1AF9C32F,ExitNode13,127.0.254.243,CH,2025-11-19T23:07:40.066409,GENERAL,9779826,1079029,7638419,2.295270121807521,386972
614,1613,2025-11-19T23:11:00.938178,BUILT,6F0FDDD85431EA991A6E440BD2712D96056B3956,GuardNode33,127.0.177.93,GB,2FF3F75B401075AD3E2CF936DA9C5F4E15DDE5A2,MiddleNode94,127.0.135.131,NL,097EC896C84B520F6D778C8B9CCFCE56204422BB,ExitNode20,127.0.154.33,CH,2025-11-19T23:11:00.092178,GENERAL,8150110,2079976,2834477,1.2133537902158245,734757
615,1614,2025-11-19T23:11:31.617341,BUILT,062B9F34BC84D39C7CBAEF5B839284D686CDB75B,GuardNode32,127.0.66.105,FR,AB4032F1DF6B91EED13B79429E824A2C4A5BCA86,MiddleNode25,127.0.2.239,FR,5A6AFBE63154667E3043898CED0A58BA517C769D,ExitNode39,127.0.65.167,FR,2025-11-19T23:11:31.114341,GENERAL,2673653,7206309,6482437,1.020089264627358,811904
616,1615,2025-11-19T23:08:18.280985,BUILT,8ED3DC8CD518000D4E43FF940B700D36D7CE1018,GuardNode41,127.0.225.84,FR,A78F77F31AB5FB9FA19E1470C772CE1C6771B949,MiddleNode20,127.0.191.65,JP,DB99F0BF462910418997760193F05EB07CD627F5,ExitNode49,127.0.204.132,DE,2025-11-19T23:08:17.838985,GENERAL,7748240,7085530,1583376,2.219962522899474,702147
617,1616,2025-11-19T22:58:33.485410,BUILT,6A514ECC6CD46B9C68650F3B04EF5C03AD361968,GuardNode93,127.0.39.189,CH,E5D969711302193039B8D7AEF6961ABC5D7EB63B,MiddleNode65,127.0.49.206,FR,92DAD8D73B2B5B4456F24BBE6F276B806BD1635A,ExitNode42,127.0.83.22,FR,2025-11-19T22:58:33.212410,GENERAL,8587025,5989025,8169680,1.5706564176015991,461006
618,1617,2025-11-19T23:11:05.084372,BUILT,4E20C3EDC9751AE7A8D73D2CC6586FB104BDFCB7,GuardNode65,127.0.88.108,AT,6898F8105D0BD820134B6D3F239591BA58A57629,MiddleNode114,127.0.210.19,US,9854C0837C9185AF2A6D2AD15B173D600287209B,ExitNode29,127.0.13.243,JP,2025-11-19T23:11:04.802372,GENERAL,8872582,8389522,6223542,0.5586090997204904,35651
619,1618,2025-11-19T23:01:41.042940,BUILT,5849D49501AA5BAE2D7B832C2A7D98ADBBCC09FF,GuardNode98,127.0.48.244,CA,EE839967CE42014D4B67C611461601C23C27BD1C,MiddleNode23,127.0.71.242,US,6FBEEB9834B6F58A0921968EBEB5EBBB1AF9C32F,ExitNode13,127.0.254.243,CH,2025-11-19T23:01:40.301940,GENERAL,9354642,3296322,7638419,0.8154776711197043,503120
620,1619,2025-11-19T23:01:28.966087,BUILT,14CC8BDD2C3B52A521BC382C5B99A789A1117FB6,GuardNode7,127.0.84.143,CH,5ECC675858DAFAAD3BC413ABE6F30FE8B1E26A1E,MiddleNode37,127.0.249.155,FR,4C907AEE3A77683F1177D5A622DD302BD84B0E4F,ExitNode41,127.0.109.143,NL,2025-11-19T23:01:28.327087,GENERAL,5635404,4918977,4832839,0.8690226295367378,383388
621,1620,2025-11-19T23:07:45.553522,BUILT,8D5A36CA9C20FA53F415D48B77430DA903C96CFB,GuardNode89,127.0.25.14,JP,03BD26FF8DBCF0AD2F97A304EC87F6E646D638CC,MiddleNode126,127.0.178.81,CA,A87F14229C3D4E251D5C37C35AB8C11A2D46816C,ExitNode43,127.0.197.166,US,2025-11-19T23:07:45.448522,GENERAL,9898493,1515505,5017176,1.5040989948491243,71438
